Account_Number,Credit_Score,Eligibility
10200446732,240,False
10262034758,280,True
10490443128,300,True
10888981035,270,True
10095512623,270,True
10127639223,270,True
10433430336,210,False
10960415262,300,True
10095912776,230,False
10548733346,300,True
10401219298,200,False
10774751321,240,False
10290970302,260,True
10690156387,280,True
10713122945,240,False
10632393941,270,True
10651110677,280,True
10849243215,310,True
10623218172,230,False
10894279399,270,True
10519036676,280,True
10563702387,210,False
10333184840,280,True
10798383454,280,True
10536001091,240,False
10228400729,220,False
10395193640,290,True
10975039431,250,True
10527282535,220,False
10856863822,250,True
10202664543,330,True
10026349003,170,False
10455023125,200,False
10783528735,240,False
10231791046,260,True
10789773308,190,False
10544146963,260,True
10424952571,200,False
10708235177,180,False
10035527227,240,False
10424482716,170,False
10105512153,220,False
10660614776,190,False
10471273669,270,True
10030797582,200,False
10119562280,240,False
10156711420,210,False
10765631365,250,True
10104753572,210,False
10945430062,230,False
10540705352,210,False
10512543960,290,True
10339054128,280,True
10459203376,270,True
10681693341,300,True
10026199745,220,False
10274012818,230,False
10259088093,230,False
10307664879,240,False
10180294688,300,True
10863728865,290,True
10813513501,290,True
10391329565,270,True
10304024431,220,False
10085841485,300,True
10555981805,290,True
10590694935,220,False
10242607165,230,False
10889917863,230,False
10620564704,260,True
10330045482,270,True
10637605770,270,True
10241160443,220,False
10516584294,210,False
10647136536,260,True
10362640849,270,True
10212292293,280,True
10898338069,220,False
10051597140,290,True
10271079311,290,True
10503595635,300,True
10003027988,280,True
10066483126,270,True
10850825246,290,True
10335971893,240,False
10804236655,260,True
10246340902,310,True
10733957008,300,True
10206518846,270,True
10479536650,260,True
10201743165,260,True
10124175751,260,True
10008779462,290,True
10677870499,270,True
10238930420,290,True
10267058519,240,False
10567260711,320,True
10332714813,260,True
10595280920,240,False
10327699865,210,False
10350867762,290,True
10936952156,320,True
10567160954,280,True
10738761453,260,True
10782892039,270,True
10451132146,230,False
10196612288,310,True
10811905180,280,True
10698640431,200,False
10650764472,270,True
10039169864,310,True
10570784978,230,False
10999972186,230,False
10979849647,280,True
10394358094,310,True
10233339565,280,True
10987607632,300,True
10088458415,270,True
10534622950,300,True
10099360196,220,False
10463503408,270,True
10792968036,260,True
10849133724,230,False
10175635180,250,True
10268059599,270,True
10848938469,140,False
10592866934,180,False
10166951775,150,False
10814352418,170,False
10948863095,170,False
10951947492,170,False
10458171484,190,False
10434536408,170,False
10118984767,210,False
10088799699,260,True
10934138844,220,False
10286353559,280,True
10572305838,200,False
10040231396,280,True
10449664632,260,True
10544671358,300,True
10308845038,240,False
10476877135,190,False
10876112894,270,True
10114276434,250,True
10914342641,300,True
10300403229,200,False
10415166380,270,True
10584650762,290,True
10809174753,260,True
10865099418,220,False
10316757283,280,True
10128213447,270,True
10963377266,250,True
10952347080,220,False
10592398697,250,True
10885519954,230,False
10118480315,230,False
10899787714,260,True
10968947432,290,True
10194143130,250,True
10835581559,270,True
10201635526,280,True
10227708381,280,True
10086213502,300,True
10009831809,270,True
10619980131,250,True
10042845526,240,False
10819913661,210,False
10066639911,290,True
10760389835,210,False
10607476419,280,True
10848985319,260,True
10792357433,290,True
10972602246,220,False
10845409327,270,True
10935056352,300,True
10559564377,300,True
10256858654,220,False
10935076125,290,True
10200994691,290,True
10434878365,280,True
10187972972,200,False
10516801693,220,False
10790187576,300,True
10411504268,270,True
10268825469,290,True
10575848640,280,True
10010630870,290,True
10856998222,310,True
10273665820,280,True
10222627600,300,True
10190797743,320,True
10367316437,260,True
10821021123,240,False
10752914220,230,False
10506748148,230,False
10585220921,270,True
10012094147,310,True
10220276974,210,False
10369619845,290,True
10857828760,230,False
10588284935,240,False
10126532062,240,False
10895142441,260,True
10719055224,300,True
10156158457,310,True
10214108587,290,True
10211444033,220,False
10671029709,310,True
10467273918,310,True
10897332289,240,False
10683234960,280,True
10306719296,300,True
10525976576,290,True
10673175215,320,True
10349460615,270,True
10914050166,250,True
10118893593,270,True
10272107239,310,True
10418353224,320,True
10416085046,260,True
10798755187,310,True
10784357466,320,True
10023958595,290,True
10558874219,250,True
10493092458,260,True
10821682038,230,False
10318460307,270,True
10042409215,210,False
10275217699,240,False
10533996088,290,True
10326920707,240,False
10972890539,290,True
10297705594,290,True
10789248225,260,True
10095532515,260,True
10468372497,260,True
10810628667,220,False
10776163944,260,True
10446980600,170,False
10581741649,170,False
10944458033,220,False
10643114468,170,False
10975754213,170,False
10474080360,230,False
10193157633,270,True
10380686715,200,False
10097905295,180,False
10385412696,170,False
10158206470,260,True
10132223673,240,False
10055684392,230,False
10426698106,240,False
10438684035,250,True
10177731400,240,False
10238188631,220,False
10524040465,250,True
10828181516,220,False
10400804060,190,False
10135146416,230,False
10742422815,250,True
10884151370,300,True
10712274501,270,True
10414624931,270,True
10749388249,310,True
10460593988,230,False
10792960601,260,True
10572523779,300,True
10348021090,230,False
10318929243,220,False
10097755218,230,False
10027277248,260,True
10064090189,300,True
10796773708,310,True
10230744443,290,True
10819379923,280,True
10634678580,240,False
10755994637,270,True
10453342712,260,True
10208562396,310,True
10317981954,290,True
10791549300,220,False
10462524313,300,True
10761018328,290,True
10329250608,320,True
10516712808,220,False
10955646358,260,True
10569213999,290,True
10673551347,320,True
10852129359,310,True
10334500533,260,True
10415321892,210,False
10820620651,280,True
10900064856,220,False
10541927739,270,True
10215987690,310,True
10399864815,300,True
10271127158,210,False
10937085473,280,True
10608162324,280,True
10406550888,310,True
10583934058,230,False
10760774432,210,False
10729929231,310,True
10875354181,230,False
10787383221,310,True
10237807172,310,True
10589810308,270,True
10649770759,270,True
10508691444,250,True
10823258669,220,False
10575768059,270,True
10341226320,200,False
10306095841,260,True
10042065198,290,True
10756852651,250,True
10904915426,270,True
10662917290,300,True
10627838058,220,False
10933587104,310,True
10009429551,240,False
10117436312,260,True
10136445810,290,True
10417836818,270,True
10739502848,200,False
10022913097,280,True
10460078143,300,True
10243476865,200,False
10226522328,280,True
10073204157,210,False
10529613597,300,True
10949752649,200,False
10791574237,210,False
10105039184,280,True
10612246414,310,True
10972534604,300,True
10332627587,260,True
10198265046,290,True
10957810435,270,True
10616079708,220,False
10513467709,250,True
10839699283,240,False
10261250823,240,False
10429631152,230,False
10822895651,270,True
10723729533,310,True
10346034584,210,False
10014117195,280,True
10084512178,250,True
10228340406,290,True
10575069572,310,True
10511787985,300,True
10934500367,240,False
10814743211,260,True
10148816711,170,False
10577698721,220,False
10791194713,260,True
10755604071,260,True
10639377214,260,True
10991055031,260,True
10567104309,260,True
10582557904,210,False
10935484765,220,False
10914262636,260,True
10635756247,200,False
10560022177,290,True
10289083079,250,True
10705213318,230,False
10374459396,260,True
10293396927,300,True
10410808865,220,False
10111012202,220,False
10421127290,250,True
10424330924,220,False
10260435886,200,False
10270007270,190,False
10926282765,170,False
10679477651,230,False
10723037785,160,False
10626093699,180,False
10822525942,200,False
10859749002,210,False
10406211093,230,False
10396205191,210,False
10817448323,290,True
10643002698,260,True
10599041749,220,False
10322588741,230,False
10319959682,240,False
10482408817,270,True
10235347306,280,True
10347705645,230,False
10434799464,260,True
10226099798,190,False
10296560879,260,True
10658416673,250,True
10862663293,240,False
10664399015,250,True
10198339667,220,False
10323696989,290,True
10308791907,220,False
10008240847,310,True
10199445268,260,True
10628534491,230,False
10471084469,290,True
10695323436,220,False
10231885490,230,False
10799942125,280,True
10429452853,320,True
10154003289,260,True
10619915985,290,True
10458418593,310,True
10072978459,240,False
10914316298,280,True
10576348338,260,True
10854551966,300,True
10160536754,250,True
10773584770,220,False
10234468273,300,True
10092312112,200,False
10457614520,310,True
10053641224,280,True
10885762471,310,True
10866961086,310,True
10393169173,290,True
10856783448,230,False
10122295372,300,True
10911719842,210,False
10223621129,290,True
10988066784,280,True
10016367183,310,True
10470984699,280,True
10070049502,300,True
10923284500,300,True
10035869067,280,True
10776354535,210,False
10294458638,300,True
10086684696,220,False
10904806735,280,True
10740360770,270,True
10391280076,300,True
10570719374,270,True
10979943228,290,True
10246550194,200,False
10815172204,270,True
10309420929,310,True
10441158891,240,False
10270014791,310,True
10360704740,300,True
10453890630,310,True
10953959736,270,True
10388951591,290,True
10888824395,280,True
10380723513,310,True
10507947765,280,True
10009451904,280,True
10302238130,260,True
10588406225,320,True
10716147145,200,False
10781458806,220,False
10124449277,310,True
10672508976,260,True
10407334943,320,True
10982480997,220,False
10185426613,290,True
10626839626,260,True
10210585538,220,False
10060454083,260,True
10470762141,240,False
10907025021,270,True
10638042069,250,True
10709048601,210,False
10588203007,200,False
10529301290,240,False
10844910657,180,False
10490329847,220,False
10079347614,180,False
10979597869,220,False
10548483102,280,True
10100429105,260,True
10581467113,210,False
10678009515,200,False
10401143890,260,True
10293109003,260,True
10486373153,220,False
10649441067,280,True
10236115844,200,False
10810728829,230,False
10227875917,260,True
10862199460,270,True
10435433081,310,True
10761529688,240,False
10733630363,220,False
10610675721,200,False
10056092470,310,True
10895007561,220,False
10280829532,280,True
10708625061,270,True
10841844527,260,True
10095682216,300,True
10071947665,300,True
10791904914,250,True
10786589669,230,False
10288138080,210,False
10718278812,280,True
10520746258,260,True
10482053587,310,True
10895803675,270,True
10482923301,270,True
10194770465,210,False
10842813264,300,True
10097296104,320,True
10689961295,250,True
10226564924,280,True
10829822566,270,True
10069775858,260,True
10361868701,280,True
10703898818,210,False
10072265071,290,True
10347580437,230,False
10554296946,290,True
10530295392,290,True
10954081268,250,True
10492855088,310,True
10567073001,260,True
10550522995,220,False
10966339634,300,True
10844655463,270,True
10540186204,320,True
10176554445,300,True
10139321764,250,True
10503919076,220,False
10982373356,270,True
10128318235,200,False
10522312617,240,False
10657910297,280,True
10463316800,220,False
10412292223,270,True
10593757030,280,True
10144403394,220,False
10752668482,220,False
10560168455,280,True
10254222369,210,False
10282813202,220,False
10662590397,260,True
10817839764,200,False
10774597534,240,False
10179639340,280,True
10459727750,300,True
10094291482,260,True
10031918328,320,True
10081816387,280,True
10378203147,260,True
10135139661,220,False
10635967505,240,False
10762392308,230,False
10891490111,150,False
10073776805,250,True
10300374888,250,True
10575904236,230,False
10314620346,220,False
10483036361,280,True
10142581796,190,False
10399266206,220,False
10811866739,200,False
10353552021,270,True
10872054674,200,False
10075612333,190,False
10990823152,190,False
10420552370,270,True
10197439810,220,False
10252351837,260,True
10763741937,180,False
10257740121,280,True
10673758315,220,False
10574252267,190,False
10793509006,260,True
10592323434,210,False
10541621724,260,True
10206988464,230,False
10092779046,270,True
10969576480,270,True
10172333757,260,True
10167803299,280,True
10218206107,260,True
10149229991,210,False
10594937588,280,True
10305900044,200,False
10872167278,230,False
10468716316,210,False
10084017145,230,False
10068368438,200,False
10894660797,240,False
10675002813,270,True
10050608578,300,True
10712173954,280,True
10993396716,250,True
10243693768,300,True
10769841191,300,True
10679052858,320,True
10421174775,280,True
10128303140,310,True
10446316174,290,True
10105180487,280,True
10818306026,280,True
10222363128,280,True
10700882035,270,True
10296915334,190,False
10327982866,280,True
10585751584,260,True
10409611922,260,True
10891750342,290,True
10905341677,310,True
10630159711,200,False
10348109145,210,False
10920497026,220,False
10725135654,300,True
10199959681,250,True
10470225316,320,True
10077407754,240,False
10923929262,260,True
10967194392,290,True
10179108472,290,True
10332850111,270,True
10533176230,320,True
10133232210,270,True
10872053427,270,True
10106052496,280,True
10732730514,280,True
10504056396,260,True
10614823697,310,True
10849314097,260,True
10536459193,300,True
10869271773,310,True
10635588589,210,False
10027698681,250,True
10451579417,240,False
10862967433,300,True
10846252047,220,False
10926869498,210,False
10728802113,280,True
10424294929,280,True
10349433698,260,True
10244945508,260,True
10961589268,270,True
10124111725,300,True
10767427265,230,False
10787463671,210,False
10322192955,160,False
10406419737,270,True
10204998958,230,False
10662891764,240,False
10771996815,210,False
10573458282,240,False
10284442681,260,True
10106984457,180,False
10575799161,220,False
10307389735,180,False
10654521323,170,False
10537057407,200,False
10887895023,200,False
10150969653,250,True
10870706047,200,False
10207897032,300,True
10700593668,230,False
10016952423,270,True
10505867700,210,False
10734077644,240,False
10558234200,240,False
10966193212,290,True
10454757090,280,True
10453220015,250,True
10592669579,250,True
10706783234,240,False
10849076651,260,True
10466369018,290,True
10402209543,290,True
10334988050,250,True
10977508851,220,False
10819972089,280,True
10395541255,310,True
10952334237,270,True
10875504860,320,True
10725606601,220,False
10543816994,250,True
10530725233,270,True
10320758292,290,True
10152097363,270,True
10092006616,280,True
10765771938,320,True
10745213202,310,True
10170931144,240,False
10684234215,270,True
10640844166,280,True
10202713003,310,True
10878572787,220,False
10308246694,230,False
10419135961,300,True
10153217489,280,True
10033266032,280,True
10065262842,210,False
10482635116,310,True
10522057287,290,True
10400716988,290,True
10016247666,220,False
10732978700,290,True
10443075957,320,True
10001087472,270,True
10648732100,200,False
10972936835,300,True
10309587198,250,True
10613679149,250,True
10994381614,230,False
10512050534,180,False
10934181574,280,True
10116985146,320,True
10747696409,320,True
10183274477,280,True
10026683817,270,True
10931038790,290,True
10664221483,280,True
10975324134,270,True
10769893458,300,True
10850780128,300,True
10184721541,250,True
10737569841,280,True
10310232800,310,True
10965859649,230,False
10062763016,260,True
10438392679,200,False
10715160562,200,False
10518215783,300,True
10302018446,270,True
10977989418,230,False
10068649613,270,True
10672774357,290,True
10778788770,210,False
10102315869,270,True
10560004520,200,False
10164204126,240,False
10651439499,230,False
10068283124,280,True
10165437571,190,False
10383781028,240,False
10664162526,260,True
10413063472,230,False
10052440539,260,True
10100733164,210,False
10278670375,200,False
10869794306,200,False
10086445260,220,False
10949812542,230,False
10396946993,170,False
10090615068,200,False
10596577043,170,False
10245501164,190,False
10419705213,240,False
10806552180,180,False
10292995902,220,False
10619320339,200,False
10949888213,280,True
10590623162,250,True
10218030878,200,False
10253752819,200,False
10639845284,270,True
10655921201,220,False
10700199351,230,False
10989020492,300,True
10101290129,290,True
10849524796,230,False
10466973821,200,False
10209191227,260,True
10586631525,240,False
10283079747,300,True
10130024655,230,False
10370379575,260,True
10516110260,280,True
10450488211,250,True
10084890273,220,False
10953965582,280,True
10293734548,280,True
10951050551,230,False
10699465970,260,True
10264345545,280,True
10787897596,270,True
10396711504,280,True
10070330984,290,True
10135041860,310,True
10605777295,250,True
10489040210,240,False
10627392949,310,True
10116458694,270,True
10637842432,240,False
10952878803,240,False
10574763303,270,True
10784790318,300,True
10682864239,270,True
10010028869,280,True
10712400607,250,True
10710196107,300,True
10726620440,270,True
10780962890,280,True
10542555721,300,True
10338582071,240,False
10521114500,250,True
10127863377,270,True
10261857678,270,True
10938836721,250,True
10086037146,320,True
10416706126,300,True
10843487600,240,False
10614175302,270,True
10001287478,300,True
10259917457,250,True
10383874708,300,True
10122675409,290,True
10184177854,280,True
10573721644,230,False
10246306163,290,True
10063518611,270,True
10374554863,290,True
10863480789,200,False
10132307724,300,True
10026975579,190,False
10819527239,290,True
10653639923,290,True
10058260637,310,True
10331379610,260,True
10216352193,220,False
10973264404,300,True
10131712745,250,True
10301209637,240,False
10719665981,260,True
10126462473,240,False
10267648502,270,True
10649011979,250,True
10765896774,260,True
10324892199,300,True
10819646093,260,True
10866617820,310,True
10740354561,280,True
10848729538,220,False
10172063642,280,True
10974803797,300,True
10871722944,230,False
10452444573,220,False
10538361219,290,True
10344283993,290,True
10049574954,240,False
10881336993,260,True
10429448737,200,False
10260339744,280,True
10230324291,210,False
10234115203,240,False
10107271169,270,True
10859210336,280,True
10282138056,290,True
10661823899,210,False
10631298320,240,False
10529653533,180,False
10617328805,220,False
10169891452,260,True
10812821042,230,False
10961204880,300,True
10019887669,280,True
10984319814,200,False
10929247776,210,False
10270951083,160,False
10662834012,230,False
10570178806,180,False
10288917830,240,False
10970126891,220,False
10926429098,240,False
10859036130,210,False
10736458845,230,False
10922661821,190,False
10149418936,200,False
10485120927,170,False
10029631293,240,False
10797310763,260,True
10760563182,220,False
10272346909,250,True
10293037502,210,False
10126774471,300,True
10471045636,230,False
10590940708,270,True
10315229229,200,False
10570923952,270,True
10211626758,290,True
10232675821,210,False
10217719418,200,False
10039659780,270,True
10542369044,210,False
10727440222,280,True
10026895710,210,False
10673564285,240,False
10605142177,290,True
10155596467,270,True
10171188020,230,False
10575187584,280,True
10910195418,250,True
10725369986,300,True
10929098933,230,False
10884938147,220,False
10200632066,280,True
10477307180,240,False
10132595659,260,True
10197991014,220,False
10703077149,280,True
10040088104,260,True
10004926609,250,True
10293861122,290,True
10789726457,270,True
10716347626,250,True
10714269201,300,True
10404280336,300,True
10753209941,240,False
10780366031,210,False
10637281709,220,False
10664636673,290,True
10533789285,280,True
10060474650,290,True
10826050627,240,False
10755093556,250,True
10740785216,270,True
10881309585,230,False
10024412859,220,False
10198564177,240,False
10023806264,270,True
10954101796,230,False
10826166129,220,False
10360568793,260,True
10246089964,270,True
10011501012,260,True
10999516645,300,True
10592374966,280,True
10848816428,290,True
10066461991,200,False
10631295749,280,True
10798435498,270,True
10706297115,290,True
10181227451,280,True
10046795095,220,False
10465351800,270,True
10591720830,230,False
10832915412,320,True
10124196708,240,False
10596116295,290,True
10828005080,270,True
10918305184,220,False
10894735488,310,True
10943927910,300,True
10372711851,230,False
10363401727,260,True
10414753846,310,True
10535606911,250,True
10019765844,280,True
10931370081,280,True
10977118774,260,True
10447714071,240,False
10651306373,270,True
10871496058,240,False
10998919033,240,False
10608097858,160,False
10874684897,260,True
10029001174,160,False
10345215694,220,False
10357296725,240,False
10219589897,270,True
10218293805,200,False
10654072689,200,False
10938566254,260,True
10826043452,200,False
10976449041,270,True
10199431806,280,True
10810333669,290,True
10884237233,210,False
10386067819,220,False
10977678147,260,True
10005072074,220,False
10812100614,220,False
10106821071,300,True
10730196177,270,True
10428468168,260,True
10546883744,290,True
10556711698,220,False
10415644127,210,False
10135054097,300,True
10718752212,240,False
10875486269,270,True
10438080714,300,True
10681841404,270,True
10273758273,260,True
10425057333,250,True
10379240363,220,False
10698955932,230,False
10911371928,220,False
10032675724,280,True
10938776224,300,True
10137220401,290,True
10425964715,260,True
10217599637,280,True
10589264890,250,True
10794224165,280,True
10712482533,280,True
10846106301,280,True
10369323254,210,False
10039719609,290,True
10115888247,240,False
10940095047,270,True
10316182085,230,False
10916145698,260,True
10012192645,270,True
10628216012,210,False
10886857399,250,True
10546334158,310,True
10980370403,280,True
10753706538,200,False
10748472397,200,False
10913282122,250,True
10206048688,280,True
10771235791,230,False
10253670692,290,True
10023959139,290,True
10471508735,280,True
10097849283,250,True
10367148526,220,False
10052833813,230,False
10232025436,240,False
10854121084,280,True
10488801520,300,True
10728633527,280,True
10373532904,270,True
10867612062,280,True
10261577619,280,True
10014774493,300,True
10622092968,260,True
10820858566,260,True
10384600506,310,True
10754611786,260,True
10785732693,290,True
10349705116,250,True
10046273174,190,False
10946187996,310,True
10737889485,290,True
10966594014,310,True
10429494939,300,True
10140224658,290,True
10633067538,280,True
10931275242,220,False
10452235990,240,False
10562203341,260,True
10609903512,210,False
10298606200,300,True
10389996644,280,True
10494953310,310,True
10285909712,290,True
10707697540,230,False
10523705104,270,True
10793261033,300,True
10657324278,290,True
10762714975,290,True
10987794055,340,True
10971256332,180,False
10020963780,230,False
10070131234,270,True
10377123852,230,False
10785190197,230,False
10347685793,260,True
10702510391,220,False
10581571935,150,False
10204846921,230,False
10008081949,250,True
10097560576,250,True
10838297215,250,True
10874783272,250,True
10318610632,270,True
10575146410,230,False
10745168288,290,True
10350470683,210,False
10687261878,220,False
10061096076,270,True
10669375169,310,True
10245812925,200,False
10060645742,200,False
10437465862,290,True
10792633738,220,False
10062009675,280,True
10673527066,220,False
10207904449,290,True
10310610332,290,True
10389143104,270,True
10475028941,320,True
10054381345,230,False
10984012470,240,False
10026852866,250,True
10249702883,300,True
10860881090,300,True
10257291315,220,False
10464222167,240,False
10235909489,240,False
10680810469,280,True
10349049220,240,False
10830050317,190,False
10609302026,290,True
10482158309,280,True
10746746627,290,True
10558877679,300,True
10851679726,300,True
10985060791,310,True
10446293874,280,True
10848240049,280,True
10522461903,250,True
10600884760,300,True
10850316202,290,True
10033924871,290,True
10771632411,310,True
10577562835,300,True
10537655162,230,False
10046043356,270,True
10828470029,290,True
10704390360,220,False
10227425192,230,False
10159176772,310,True
10240441695,250,True
10609451522,310,True
10991273529,300,True
10043852506,220,False
10612519962,270,True
10268716758,220,False
10690991210,240,False
10312939930,250,True
10368581703,300,True
10580300714,330,True
10520317402,310,True
10026335364,230,False
10478551764,310,True
10140816103,310,True
10589747679,260,True
10764014484,250,True
10092172017,320,True
10414964898,220,False
10534530407,230,False
10635190029,200,False
10963669929,300,True
10672912667,230,False
10478538935,300,True
10676594008,240,False
10363370386,220,False
10935374828,220,False
10148231576,240,False
10153079499,200,False
10525902219,300,True
10198674542,230,False
10489707585,210,False
10946380078,210,False
10374371770,250,True
10431706384,230,False
10500214344,270,True
10464092656,300,True
10999920986,280,True
10586289921,210,False
10726938026,240,False
10494060374,260,True
10189444753,240,False
10094282002,240,False
10419329880,160,False
10617866889,260,True
10145293288,170,False
10866993854,200,False
10622625294,200,False
10047761903,180,False
10221739789,270,True
10597523475,210,False
10925331072,250,True
10007183535,280,True
10825090593,250,True
10062203083,250,True
10180203743,220,False
10234742187,270,True
10701143152,290,True
10432892318,280,True
10681675162,280,True
10424668146,250,True
10919155681,250,True
10431152467,300,True
10606183884,310,True
10502661526,280,True
10664236883,280,True
10876527746,280,True
10772520433,220,False
10154458639,290,True
10181578538,300,True
10339270402,250,True
10455134799,230,False
10479221629,250,True
10442255814,290,True
10589124911,280,True
10615062060,250,True
10065047958,300,True
10705572510,280,True
10723562080,280,True
10504857951,300,True
10097778547,240,False
10317011728,290,True
10963682386,290,True
10142932346,250,True
10394893034,260,True
10052385711,310,True
10317983408,210,False
10856050444,260,True
10245398707,230,False
10899279770,280,True
10267093684,280,True
10699392203,220,False
10630895898,230,False
10770858720,250,True
10327268620,240,False
10150631264,270,True
10058677901,280,True
10406375778,300,True
10226291837,210,False
10800750792,310,True
10968586281,230,False
10004612146,240,False
10681671117,270,True
10087664826,300,True
10753304308,290,True
10361534165,230,False
10816705794,240,False
10471681588,220,False
10231163165,310,True
10070334319,260,True
10301765065,240,False
10856764329,200,False
10642065862,210,False
10537884904,250,True
10381825002,290,True
10904720554,270,True
10051798258,290,True
10768501257,320,True
10829145244,310,True
10201222907,220,False
10483804732,210,False
10238532652,290,True
10297979729,280,True
10121983446,200,False
10324984669,290,True
10141961970,230,False
10764337272,280,True
10739857263,270,True
10141017662,280,True
10887848706,260,True
10851131156,240,False
10663190485,220,False
10971555210,190,False
10415352591,310,True
10401709149,260,True
10504687753,240,False
10824531682,280,True
10186474010,280,True
10274206906,180,False
10877225608,180,False
10102330703,220,False
10258948971,240,False
10524765784,240,False
10675724977,260,True
10229413208,170,False
10139776338,210,False
10242740532,260,True
10753889572,240,False
10314343469,220,False
10816287944,190,False
10824909615,200,False
10656659551,170,False
10291396303,270,True
10353940867,260,True
10454101554,200,False
10136557575,200,False
10813321737,290,True
10116632052,270,True
10616395782,290,True
10356567184,270,True
10639914560,220,False
10338596165,290,True
10152338567,200,False
10632279221,270,True
10632158640,310,True
10483171672,280,True
10036099678,220,False
10916803018,260,True
10534712946,220,False
10350174638,220,False
10810135562,280,True
10154876509,280,True
10994756521,240,False
10674375104,300,True
10938957801,280,True
10914163344,210,False
10327429623,280,True
10102743540,250,True
10196789029,260,True
10590088272,220,False
10237854190,280,True
10910508599,280,True
10356814114,320,True
10728662097,290,True
10307188778,230,False
10650100448,250,True
10391264971,270,True
10038814279,280,True
10399942076,270,True
10261047386,280,True
10260405911,220,False
10118080914,260,True
10011168636,230,False
10051871299,280,True
10564508476,260,True
10159354636,280,True
10651553207,310,True
10929169726,260,True
10820797147,230,False
10591358294,240,False
10296408137,230,False
10899943237,260,True
10910081380,220,False
10097245025,200,False
10385532200,270,True
10973650721,280,True
10499313525,260,True
10471462410,310,True
10484479868,300,True
10426584373,260,True
10795909002,300,True
10027929470,300,True
10855291747,220,False
10858788007,300,True
10126410618,220,False
10109064276,300,True
10498224090,270,True
10065282445,310,True
10519594715,290,True
10143663275,190,False
10105672386,320,True
10709673802,280,True
10979461667,290,True
10181001619,290,True
10356627755,220,False
10260421637,310,True
10561587807,240,False
10664417710,290,True
10474615414,260,True
10388008950,290,True
10376354592,320,True
10717887415,290,True
10754846969,290,True
10208149864,270,True
10319232538,270,True
10967862710,200,False
10498557159,280,True
10912433071,250,True
10278864381,280,True
10722662543,200,False
10266766066,220,False
10977175058,230,False
10047677925,240,False
10827439455,320,True
10853875284,270,True
10877340377,270,True
10648330219,300,True
10699252356,300,True
10633208421,310,True
10490474278,290,True
10574822399,310,True
10435616845,290,True
10697411654,300,True
10322535065,260,True
10159734296,190,False
10004895828,270,True
10875400606,260,True
10382501843,260,True
10242154857,270,True
10559284136,220,False
10711119715,230,False
10092715683,220,False
10252094743,200,False
10450925876,240,False
10184974764,260,True
10303724670,200,False
10801942709,220,False
10099336846,240,False
10708370410,310,True
10642865043,270,True
10853965416,240,False
10164317646,220,False
10763402472,310,True
10733147462,190,False
10322485091,170,False
10661476847,170,False
10156690983,250,True
10425184433,190,False
10240331324,190,False
10153950419,190,False
10106392450,200,False
10594478598,220,False
10379680635,210,False
10346173556,220,False
10582508197,200,False
10354910412,210,False
10419365821,260,True
10335471049,290,True
10853472631,220,False
10751304306,310,True
10047746194,240,False
10802099545,240,False
10255455478,210,False
10905642024,230,False
10226443558,220,False
10311873214,290,True
10442226825,300,True
10979850234,280,True
10684293238,280,True
10777990844,270,True
10291728091,280,True
10594269453,290,True
10646329191,300,True
10763960650,280,True
10102830789,250,True
10430305330,260,True
10099059154,260,True
10732346217,220,False
10350834214,260,True
10713901833,260,True
10226082037,200,False
10820672558,250,True
10812057611,240,False
10141176117,250,True
10508619686,210,False
10739798730,250,True
10246476287,300,True
10459886872,240,False
10155196264,310,True
10968990509,310,True
10714452223,300,True
10720583334,290,True
10583611868,260,True
10901788074,210,False
10654193141,270,True
10169409285,280,True
10513531308,250,True
10745329583,220,False
10991385068,290,True
10715275851,240,False
10592800602,250,True
10744970827,300,True
10596157074,280,True
10135847554,290,True
10236532587,300,True
10890158459,310,True
10233608305,280,True
10816371130,260,True
10968478037,280,True
10762735993,220,False
10375079870,320,True
10081634507,260,True
10117676278,310,True
10863496560,290,True
10519946834,290,True
10172729312,280,True
10222923111,260,True
10354582615,270,True
10325748881,240,False
10560419638,290,True
10807266163,320,True
10563959148,300,True
10845032297,220,False
10406764729,270,True
10766255778,300,True
10949565372,250,True
10906564410,300,True
10948041832,260,True
10532025032,210,False
10359908849,260,True
10177078501,270,True
10358409970,260,True
10699801085,290,True
10446313199,260,True
10703176589,310,True
10770521676,310,True
10118286650,290,True
10088059386,240,False
10321112915,250,True
10991346645,250,True
10555216910,300,True
10624648245,230,False
10269013483,290,True
10446014378,270,True
10979593683,310,True
10518768167,310,True
10161372484,240,False
10613751574,280,True
10372796549,300,True
10792870678,320,True
10893968304,270,True
10255741686,220,False
10324147751,280,True
10173312181,160,False
10012832113,150,False
10420344763,200,False
10568632175,170,False
10914078888,160,False
10395365106,240,False
10131912744,230,False
10489884001,200,False
10482810458,230,False
10665869582,240,False
10685513174,210,False
10747995958,220,False
10867012267,230,False
10464602672,260,True
10580545453,220,False
10902490220,200,False
10986860139,210,False
10953495595,250,True
10710610466,240,False
10073212485,220,False
10367523310,240,False
10182217514,310,True
10884285253,270,True
10270091596,280,True
10165415187,210,False
10281040695,250,True
10355081156,210,False
10054671886,280,True
10819716689,300,True
10997405114,260,True
10015101579,280,True
10441586753,300,True
10316494319,310,True
10836689808,290,True
10046941862,230,False
10674969867,250,True
10538556447,280,True
10463021558,280,True
10907044953,280,True
10549118886,280,True
10136764839,280,True
10428527805,290,True
10994353365,200,False
10222623170,230,False
10176314554,290,True
10148910070,220,False
