Account_Number,Credit_Score,Eligibility,Final_Decision
10854777875,240,False,Accept
10967108480,250,False,Accept
10196039789,290,True,Accept
10954764261,270,True,Accept
10724438076,230,False,Accept
10643699199,240,False,Accept
10741625282,250,False,Accept
10542342460,310,True,Accept
10757287894,260,False,Accept
10286290252,200,False,Accept
10114546858,290,True,Accept
10979992693,230,False,Accept
10959484818,220,False,Decline
10633463623,290,True,Accept
10331255485,330,True,Accept
10146084004,330,True,Accept
10085578519,260,False,Accept
10169414377,200,False,Decline
10733014702,220,False,Accept
10191850159,270,True,Accept
10595049813,280,True,Accept
10716517023,210,False,Accept
10232539502,220,False,Decline
10117000973,220,False,Accept
10726035423,210,False,Decline
10117564227,280,True,Accept
10767450462,240,False,Accept
10887698763,200,False,Accept
10568736414,300,True,Accept
10805069167,290,True,Accept
10493828818,290,True,Decline
10805387424,300,True,Accept
10270073519,190,False,Accept
10840988413,230,False,Accept
10880939819,220,False,Decline
10095757017,280,True,Decline
10091694600,220,False,Accept
10852906504,230,False,Accept
10164705404,300,True,Accept
10245290831,230,False,Accept
10050040726,290,True,Accept
10131560398,230,False,Accept
10649239341,210,False,Accept
10625288225,260,False,Accept
10349388464,260,False,Decline
10534754234,270,True,Accept
10465687476,230,False,Accept
10925764633,260,False,Accept
10662194840,260,False,Accept
10010378144,270,True,Accept
10961371332,280,True,Accept
10865797657,240,False,Accept
10517198407,270,True,Accept
10302127640,260,False,Accept
10584332970,280,True,Accept
10570097692,300,True,Accept
10684750956,260,False,Accept
10477974466,290,True,Accept
10000143178,210,False,Accept
10755943450,210,False,Accept
10076550993,240,False,Accept
10248284828,300,True,Accept
10119066452,220,False,Accept
10920145856,300,True,Accept
10732322524,300,True,Accept
10341617013,250,False,Accept
10525646797,310,True,Accept
10954409481,220,False,Accept
10518206315,260,False,Accept
10151578933,220,False,Accept
10684472016,300,True,Accept
10612384342,260,False,Accept
10677098559,240,False,Accept
10057730842,290,True,Accept
10270821197,230,False,Accept
10436505124,280,True,Accept
10735963400,270,True,Accept
10497694104,290,True,Accept
10785170126,280,True,Accept
10544809280,290,True,Accept
10506914257,310,True,Accept
10754295671,250,False,Accept
10659244447,310,True,Accept
10996177055,190,False,Decline
10978274586,280,True,Decline
10765793751,220,False,Accept
10395131941,290,True,Accept
10505183770,260,False,Decline
10944721490,300,True,Accept
10391132040,320,True,Accept
10837395363,260,False,Decline
10830208903,280,True,Accept
10315034713,260,False,Accept
10890291918,290,True,Accept
10497697236,200,False,Accept
10702457374,280,True,Accept
10052214909,280,True,Accept
10352413255,230,False,Accept
10765951645,270,True,Accept
10238877414,280,True,Accept
10853982722,270,True,Accept
10720987558,270,True,Accept
10041412679,270,True,Accept
10084774916,280,True,Accept
10349386599,220,False,Accept
10741963814,300,True,Accept
10718005753,310,True,Accept
10681561839,270,True,Accept
10462427177,320,True,Accept
10874732957,260,False,Accept
10704841627,230,False,Accept
10689954674,270,True,Accept
10980746918,250,False,Accept
10840276213,230,False,Decline
10584751744,300,True,Accept
10623875974,300,True,Accept
10598756106,230,False,Decline
10273949262,260,False,Accept
10136359866,270,True,Accept
10341760023,310,True,Accept
10880989776,280,True,Accept
10541169937,310,True,Accept
10230528578,260,False,Accept
10728407135,270,True,Accept
10894575599,300,True,Accept
10634777468,270,True,Accept
10238186780,240,False,Accept
10480325827,280,True,Accept
10486710547,220,False,Accept
10564662620,300,True,Accept
10400439869,240,False,Accept
10301166437,230,False,Accept
10878410139,280,True,Accept
10374747659,250,False,Accept
10702767695,250,False,Accept
10786676045,250,False,Accept
10283642214,250,False,Accept
10232429474,320,True,Accept
10647639576,220,False,Decline
10925516736,310,True,Accept
10948652948,250,False,Accept
10788015583,220,False,Accept
10117279304,250,False,Accept
10180255036,310,True,Accept
10521071465,250,False,Accept
10595728771,240,False,Decline
10160602673,240,False,Accept
10565326217,320,True,Accept
10263769894,270,True,Accept
10984766981,290,True,Accept
10101395790,240,False,Accept
10802565758,210,False,Accept
10255516983,270,True,Accept
10447526949,260,False,Accept
10788114315,250,False,Accept
10496548078,240,False,Accept
10049084373,240,False,Accept
10643793258,260,False,Accept
10163498850,260,False,Accept
10219590735,270,True,Accept
10405726442,270,True,Accept
10414158911,270,True,Accept
10192904734,250,False,Accept
10677985516,310,True,Accept
10678533046,270,True,Accept
10033397211,300,True,Accept
10922992615,270,True,Accept
10650928256,280,True,Accept
10075032256,300,True,Accept
10606876292,220,False,Accept
10924402914,230,False,Accept
10952573848,310,True,Accept
10457915778,230,False,Accept
10252208407,250,False,Accept
10158467939,270,True,Accept
10510141569,290,True,Accept
10340155174,300,True,Accept
10063283592,260,False,Accept
10494427392,250,False,Accept
10017763061,240,False,Decline
10033849166,280,True,Accept
10672355770,300,True,Accept
10937896138,290,True,Accept
10581900785,290,True,Accept
10570112517,260,False,Accept
10198747781,300,True,Accept
10312090505,230,False,Decline
10123337818,230,False,Decline
10037278577,270,True,Accept
10765450668,250,False,Accept
10391637198,210,False,Accept
10968438262,250,False,Accept
10847690164,230,False,Accept
10703697011,260,False,Accept
10869060090,310,True,Accept
10033949216,280,True,Accept
10537872056,230,False,Accept
10157329420,270,True,Accept
10137125719,300,True,Accept
10563423279,300,True,Accept
10803035587,240,False,Accept
10763132457,270,True,Accept
10178246248,290,True,Accept
10096984978,280,True,Accept
10994275293,280,True,Accept
10482564658,230,False,Accept
10813828881,270,True,Accept
10481265475,280,True,Accept
10415507180,270,True,Accept
10374319314,190,False,Accept
10116660353,220,False,Accept
10660391832,290,True,Accept
10574920096,250,False,Accept
10083879596,300,True,Accept
10272942533,300,True,Accept
10920730224,260,False,Accept
10347715222,290,True,Accept
10795296615,300,True,Accept
10733392839,270,True,Accept
10903243688,270,True,Accept
10742190815,280,True,Accept
10611900483,280,True,Accept
10179230282,280,True,Accept
10998899407,280,True,Accept
10546178020,270,True,Accept
10035248164,270,True,Accept
10706082258,310,True,Accept
10243850733,220,False,Decline
10213329087,230,False,Decline
10578583733,270,True,Accept
10031949533,240,False,Accept
10944046201,280,True,Accept
10241289545,250,False,Accept
10550919256,260,False,Accept
10577782794,220,False,Accept
10961232328,260,False,Accept
10087394478,260,False,Accept
10945325701,290,True,Accept
10460921678,220,False,Accept
10240165874,300,True,Accept
10570056116,220,False,Accept
10625521758,260,False,Decline
10575038259,170,False,Decline
10159182733,210,False,Accept
10542303788,190,False,Decline
10840534768,220,False,Accept
10558617393,210,False,Accept
10889456346,230,False,Accept
10847971045,230,False,Accept
10557634761,240,False,Accept
10383237160,280,True,Accept
10546767567,220,False,Accept
10905419729,310,True,Accept
10757788557,260,False,Accept
10874768016,240,False,Accept
10685200353,200,False,Decline
10424411095,200,False,Accept
10967501014,270,True,Accept
10999605335,250,False,Accept
10459915883,280,True,Accept
10285629211,280,True,Accept
10426470385,290,True,Accept
10657670716,290,True,Accept
10203920578,290,True,Accept
10453326786,190,False,Accept
10162437594,250,False,Accept
10202904990,310,True,Accept
10806778367,280,True,Accept
10883666246,230,False,Decline
10644330368,260,False,Accept
10591232384,270,True,Accept
10056469299,220,False,Accept
10873094063,290,True,Accept
10333678525,250,False,Decline
10064580433,250,False,Accept
10854693673,230,False,Accept
10513024339,230,False,Decline
10828910365,260,False,Accept
10474154043,220,False,Accept
10815562019,220,False,Decline
10145400595,260,False,Accept
10165766618,240,False,Accept
10578903318,270,True,Accept
10919771488,310,True,Accept
10076422600,300,True,Accept
10718506208,290,True,Accept
10468551221,310,True,Accept
10057003237,290,True,Accept
10988909486,260,False,Accept
10747165053,310,True,Accept
10828813476,320,True,Accept
10360850893,230,False,Accept
10072109322,310,True,Accept
10810108629,240,False,Decline
10516389346,270,True,Accept
10029730059,200,False,Accept
10851691248,310,True,Accept
10844127677,280,True,Accept
10450391536,280,True,Decline
10175218225,290,True,Accept
10363813439,220,False,Accept
10570901941,320,True,Accept
10274539367,230,False,Accept
10080342218,310,True,Accept
10010101125,280,True,Accept
10142193542,280,True,Accept
10846472182,270,True,Accept
10213605299,280,True,Accept
10588142778,240,False,Accept
10265246383,310,True,Accept
10325478674,270,True,Accept
10456697503,210,False,Accept
10394608970,220,False,Decline
10404089406,280,True,Accept
10853588160,280,True,Accept
10108480470,300,True,Accept
10264553026,220,False,Accept
10737537927,240,False,Accept
10167629975,280,True,Accept
10013946346,190,False,Accept
10232651158,290,True,Accept
10192122075,210,False,Decline
10980516171,280,True,Accept
10687217930,290,True,Accept
10460574305,280,True,Decline
10539885975,290,True,Accept
10039621436,250,False,Accept
10199512465,290,True,Accept
10119777175,310,True,Accept
10025915962,250,False,Accept
10279769586,250,False,Decline
10636185170,220,False,Accept
10702238832,200,False,Decline
10290316749,310,True,Accept
10519431706,210,False,Accept
10045137886,230,False,Decline
10143720000,230,False,Accept
10497273039,260,False,Accept
10441071389,290,True,Accept
10434013910,310,True,Accept
10862533387,300,True,Accept
10348896833,240,False,Accept
10322597439,250,False,Accept
10301460558,290,True,Accept
10691295714,170,False,Decline
10720852354,260,False,Accept
10419903962,240,False,Accept
10366665010,230,False,Decline
10811687256,180,False,Accept
10536090858,210,False,Decline
10291931264,200,False,Accept
10485380261,250,False,Decline
10117110910,240,False,Accept
10496977168,270,True,Accept
10159273873,210,False,Decline
10242966772,250,False,Accept
10418040654,270,True,Accept
10220215980,250,False,Accept
10895190147,250,False,Accept
10725586136,260,False,Accept
10046001771,290,True,Accept
10498386462,190,False,Accept
10595711555,250,False,Accept
10385555207,260,False,Accept
10283940396,280,True,Accept
10757550571,260,False,Accept
10974570116,280,True,Accept
10200075186,300,True,Accept
10489539705,260,False,Decline
10694946087,290,True,Accept
10583927598,250,False,Accept
10237690591,220,False,Decline
10949473232,300,True,Accept
10451138172,250,False,Accept
10826114007,250,False,Accept
10499094036,220,False,Accept
10771742707,310,True,Accept
10179665625,240,False,Accept
10831950138,290,True,Accept
10271618643,210,False,Accept
10314934499,260,False,Accept
10206987213,280,True,Decline
10111525362,300,True,Accept
10809727384,290,True,Accept
10176631480,240,False,Accept
10155455744,300,True,Accept
10718635912,310,True,Accept
10317751963,270,True,Accept
10547454642,250,False,Accept
10686126872,290,True,Accept
10310947729,220,False,Accept
10462179589,250,False,Accept
10242596563,270,True,Accept
10953164930,270,True,Accept
10327256694,230,False,Accept
10073758314,280,True,Accept
10050401398,270,True,Accept
10922422884,280,True,Accept
10164301855,280,True,Accept
10667126539,300,True,Accept
10260464090,300,True,Accept
10078850410,230,False,Accept
10881908299,200,False,Accept
10675166042,300,True,Accept
10316538299,270,True,Accept
10706865384,230,False,Accept
10515186723,230,False,Accept
10065754630,250,False,Accept
10366011418,290,True,Accept
10573833235,260,False,Accept
10837094202,280,True,Accept
10264982276,300,True,Accept
10514399913,300,True,Accept
10918250352,250,False,Accept
10350010470,250,False,Accept
10252457120,240,False,Accept
10714844977,290,True,Accept
10914682541,290,True,Accept
10382667459,270,True,Accept
10951292471,230,False,Decline
10151621328,310,True,Accept
10320823316,210,False,Accept
10137483911,210,False,Accept
10985596101,280,True,Accept
10673755216,230,False,Accept
10392314152,230,False,Accept
10392173316,300,True,Accept
10772640660,300,True,Accept
10174412676,280,True,Accept
10635215218,220,False,Decline
10643970427,320,True,Accept
10509520437,230,False,Accept
10958174078,310,True,Accept
10579245618,300,True,Accept
10316541865,250,False,Accept
10290495926,280,True,Accept
10273708223,250,False,Accept
10119141483,320,True,Accept
10703096351,210,False,Accept
10965472033,220,False,Accept
10630435903,250,False,Accept
10503167335,260,False,Accept
10994523313,220,False,Accept
10523953331,280,True,Accept
10987246882,260,False,Accept
10143761950,290,True,Accept
10714167111,290,True,Decline
10497811179,260,False,Decline
10360269570,210,False,Accept
10823741214,220,False,Accept
10405141852,250,False,Accept
10767897894,310,True,Accept
10268845304,280,True,Accept
10182577360,320,True,Accept
10590158385,220,False,Accept
10115726300,220,False,Accept
10650314707,310,True,Accept
10190692301,310,True,Decline
10720401906,250,False,Accept
10325800411,300,True,Accept
10427028478,320,True,Accept
10461739884,240,False,Accept
10002419418,300,True,Accept
10032972267,290,True,Accept
10892126227,250,False,Accept
10786785805,220,False,Accept
10456237906,290,True,Accept
10673560829,210,False,Accept
10009278458,290,True,Accept
10173513711,310,True,Accept
10320016182,200,False,Accept
10044002094,230,False,Accept
10519545551,270,True,Accept
10392173781,270,True,Accept
10728833047,310,True,Accept
10379028800,220,False,Accept
10530426130,270,True,Accept
10217142746,290,True,Accept
10440926986,270,True,Accept
10324380462,200,False,Accept
10444105808,250,False,Accept
10708484926,240,False,Decline
10542092134,220,False,Accept
10507974155,230,False,Accept
10358411966,290,True,Accept
10219136640,220,False,Accept
10425432194,300,True,Accept
10000481350,270,True,Accept
10316529498,280,True,Accept
10815764642,270,True,Accept
10400692040,300,True,Accept
10122428425,220,False,Accept
10902265492,190,False,Accept
10417989456,260,False,Accept
10359374025,230,False,Accept
10464479307,310,True,Accept
10449056359,280,True,Accept
10879863112,220,False,Accept
10715525481,260,False,Accept
10203192372,240,False,Accept
10552932917,280,True,Accept
10901360132,260,False,Accept
10036099716,230,False,Accept
10832147444,270,True,Accept
10874095986,270,True,Accept
10006584695,280,True,Accept
10792325526,240,False,Accept
10847781387,260,False,Accept
10346072644,220,False,Accept
10840510100,280,True,Accept
10360752100,260,False,Accept
10281266528,300,True,Accept
10698044516,210,False,Accept
10583815681,290,True,Accept
10019377608,250,False,Accept
10462715013,240,False,Decline
10263176723,320,True,Accept
10484839628,260,False,Accept
10905117688,250,False,Accept
10648176418,270,True,Accept
10661767090,280,True,Accept
10979691330,260,False,Accept
10066507573,310,True,Accept
10903113743,280,True,Decline
10596412056,250,False,Accept
10551662533,230,False,Accept
10441373846,270,True,Accept
10572392516,260,False,Accept
10860103736,290,True,Accept
10395867564,270,True,Accept
10310217184,220,False,Accept
10014797215,250,False,Accept
10111516300,200,False,Accept
10755092596,290,True,Accept
10988127066,280,True,Accept
10793262556,190,False,Decline
10033526458,280,True,Accept
10384622579,210,False,Accept
10930320792,310,True,Accept
10833104298,200,False,Accept
10460575291,230,False,Accept
10692349183,280,True,Accept
10853739348,320,True,Accept
10115969086,270,True,Accept
10964257159,270,True,Accept
10042489344,220,False,Accept
10381126848,260,False,Accept
10287000782,270,True,Accept
10514526773,220,False,Accept
10540344421,270,True,Accept
10397955884,200,False,Accept
10560728167,270,True,Accept
10985007461,290,True,Accept
10487565810,290,True,Accept
10857723734,290,True,Accept
10784259168,280,True,Accept
10454594861,310,True,Accept
10034932283,260,False,Accept
10147475084,300,True,Accept
10583649965,220,False,Accept
10381389672,300,True,Accept
10963850206,250,False,Accept
10485191907,240,False,Decline
10662342121,230,False,Decline
10152570766,230,False,Accept
10330924677,310,True,Accept
10761024131,280,True,Accept
10777952388,230,False,Accept
10402634304,270,True,Accept
10502339703,220,False,Decline
10273589072,240,False,Accept
10810652975,280,True,Accept
10085261504,270,True,Accept
10119663892,310,True,Accept
10382514944,230,False,Accept
10827577150,200,False,Accept
10681418160,230,False,Accept
10025387866,330,True,Accept
10678092282,310,True,Accept
10184738851,240,False,Accept
10714460717,250,False,Accept
10302845081,240,False,Accept
10650358171,270,True,Accept
10324795338,250,False,Accept
10665973123,200,False,Accept
10443063884,250,False,Accept
10431065612,290,True,Accept
10306196298,280,True,Accept
10968215593,230,False,Accept
10089180635,280,True,Accept
10823278177,300,True,Accept
10658423616,240,False,Accept
10865985590,230,False,Accept
10309095404,210,False,Accept
10047877811,290,True,Accept
10240387556,240,False,Accept
10094260628,250,False,Accept
10126081534,220,False,Accept
10023284690,300,True,Accept
10927059317,300,True,Accept
10980776895,270,True,Accept
10699611196,270,True,Accept
10585127653,270,True,Accept
10183750112,270,True,Accept
10010472388,220,False,Accept
10914871474,280,True,Accept
10170385719,270,True,Accept
10834241355,260,False,Accept
10102497495,270,True,Accept
10347766276,220,False,Accept
10728467963,270,True,Accept
10090459582,240,False,Accept
10017242043,230,False,Accept
10003381225,270,True,Accept
10717697401,220,False,Accept
10908042578,270,True,Accept
10339799308,290,True,Accept
10868201774,270,True,Accept
10615542772,300,True,Accept
10135985733,220,False,Accept
10864323732,310,True,Accept
10250125982,250,False,Accept
10454195532,220,False,Decline
10751332498,220,False,Accept
10702201530,260,False,Accept
10140143339,260,False,Accept
10877453622,280,True,Accept
10133226528,220,False,Decline
10999290090,280,True,Accept
10495106583,320,True,Accept
10706522590,340,True,Accept
10145623547,240,False,Accept
10508283354,260,False,Accept
10725227556,260,False,Accept
10560886115,300,True,Accept
10766223894,270,True,Accept
10789123069,200,False,Accept
10766486769,250,False,Accept
10830522697,230,False,Accept
10946516411,260,False,Accept
10410526332,250,False,Accept
10618975895,300,True,Accept
10245902706,230,False,Decline
10887965837,260,False,Accept
10518137155,310,True,Accept
10924743715,280,True,Accept
10126823246,230,False,Accept
10092526540,260,False,Accept
10573291157,210,False,Accept
10052602799,220,False,Accept
10087664016,230,False,Accept
10343810897,310,True,Accept
10876589407,190,False,Accept
10027656963,210,False,Accept
10821030973,250,False,Accept
10789121224,280,True,Accept
10717542704,270,True,Accept
10041111935,220,False,Accept
10082795429,240,False,Accept
10456747387,280,True,Accept
10812974876,220,False,Accept
10318302028,220,False,Decline
10607972568,280,True,Accept
10904113238,270,True,Accept
10063033352,280,True,Accept
10910208158,260,False,Accept
10369375972,330,True,Accept
10061619854,300,True,Accept
10564683135,290,True,Accept
10611254843,240,False,Accept
10107644835,210,False,Accept
10493944847,230,False,Accept
10894941898,250,False,Accept
10158372778,280,True,Accept
10856943905,210,False,Decline
10152197822,290,True,Accept
10485527172,240,False,Accept
10841289154,270,True,Accept
10569299163,260,False,Accept
10375970732,200,False,Accept
10363524222,260,False,Accept
10155151145,200,False,Accept
10278091050,290,True,Accept
10323354453,270,True,Accept
10475694922,260,False,Accept
10313642027,230,False,Accept
10105832405,310,True,Accept
10711818724,260,False,Accept
10020593652,220,False,Accept
10520938284,230,False,Decline
10304027021,290,True,Accept
10207909397,250,False,Accept
10710254950,290,True,Accept
10552617929,290,True,Accept
10800488158,260,False,Accept
10155143904,290,True,Accept
10738023395,230,False,Accept
10152561181,250,False,Accept
10433356988,310,True,Accept
10314916534,280,True,Accept
10576213927,220,False,Accept
10771624459,270,True,Accept
10566546104,270,True,Accept
10872077717,290,True,Accept
10150185634,310,True,Accept
10517284759,240,False,Accept
10830902865,220,False,Decline
10930488309,220,False,Accept
10678090361,200,False,Accept
10447019912,290,True,Accept
10518324519,220,False,Accept
10163790985,220,False,Accept
10859431743,300,True,Accept
10869185307,290,True,Accept
10983923452,300,True,Accept
10752940568,220,False,Accept
10873419619,250,False,Accept
10651821416,310,True,Accept
10480806501,240,False,Accept
10162168564,290,True,Accept
10761069737,310,True,Accept
10367872011,320,True,Accept
10876386300,220,False,Accept
10020396398,280,True,Accept
10657781468,300,True,Accept
10943321923,280,True,Accept
10527108152,220,False,Accept
10607903840,290,True,Accept
10084718848,270,True,Accept
10934056833,280,True,Accept
10512314833,280,True,Accept
10001119900,230,False,Accept
10357676355,250,False,Accept
10643437478,300,True,Accept
10623063147,210,False,Accept
10717973414,220,False,Accept
10240418416,300,True,Accept
10168343470,260,False,Accept
10863504005,220,False,Accept
10805340486,300,True,Accept
10585813408,300,True,Accept
10668229990,270,True,Decline
10078437664,250,False,Accept
10946993876,230,False,Accept
10405420137,280,True,Accept
10786460825,230,False,Accept
10154954019,260,False,Accept
10572355864,270,True,Accept
10403670584,280,True,Accept
10378046608,210,False,Decline
10768982459,260,False,Accept
10801616052,270,True,Accept
10534041985,250,False,Accept
10015322482,280,True,Accept
10875167826,270,True,Accept
10153096149,240,False,Accept
10929516649,210,False,Accept
10703730883,320,True,Accept
10176915598,220,False,Accept
10706299036,220,False,Accept
10698591295,280,True,Accept
10188518207,270,True,Accept
10862524151,280,True,Accept
10644132264,280,True,Accept
10414316580,230,False,Accept
10025361644,280,True,Accept
10796453479,230,False,Decline
10220429455,290,True,Accept
10699108938,260,False,Accept
10374392033,220,False,Accept
10808572768,220,False,Accept
10080169113,290,True,Decline
10104768064,280,True,Accept
10842314560,300,True,Accept
10144588830,300,True,Accept
10344894150,250,False,Accept
10808864449,230,False,Accept
10023475570,270,True,Accept
10995406013,220,False,Decline
10416185043,260,False,Accept
10521390960,260,False,Decline
10974014604,280,True,Accept
10173775728,230,False,Decline
10754947490,240,False,Accept
10651102368,230,False,Accept
10064985701,200,False,Accept
10710122156,310,True,Accept
10810229760,260,False,Accept
10176471068,290,True,Accept
10373163833,280,True,Accept
10721843457,270,True,Accept
10319191422,230,False,Accept
10529055123,320,True,Accept
10492070000,280,True,Accept
10215572628,270,True,Accept
10059266441,300,True,Accept
10134595269,250,False,Accept
10581789489,260,False,Accept
10574875267,290,True,Accept
10551598845,250,False,Accept
10833170914,270,True,Accept
10181340782,290,True,Accept
10455063313,240,False,Accept
10721289327,270,True,Accept
10035453285,280,True,Accept
10601453058,220,False,Accept
10892902547,300,True,Accept
10816353086,260,False,Accept
10429143388,260,False,Accept
10610161300,280,True,Accept
10879388945,280,True,Accept
10515893090,290,True,Accept
10676364329,290,True,Accept
10062806808,310,True,Accept
10421230220,260,False,Accept
10417420374,310,True,Accept
10766537578,280,True,Accept
10208764837,240,False,Accept
10219187604,260,False,Decline
10656272762,210,False,Accept
10381717890,260,False,Accept
10075897021,210,False,Accept
10225289994,280,True,Accept
10465511508,250,False,Accept
10517759950,300,True,Accept
10640196645,240,False,Accept
10891569775,260,False,Accept
10858425825,270,True,Accept
10367788521,240,False,Accept
10614908495,270,True,Accept
10884868922,260,False,Accept
10172594883,260,False,Decline
10501418061,270,True,Accept
10026558082,220,False,Accept
10365317909,270,True,Accept
10081757928,200,False,Accept
10967451035,220,False,Decline
10400635746,240,False,Accept
10895401512,250,False,Accept
10609289330,280,True,Accept
10755285644,310,True,Accept
10842330071,230,False,Decline
10142720763,190,False,Accept
10427413095,240,False,Accept
10017744065,220,False,Decline
10027966770,320,True,Decline
10905491729,330,True,Accept
10696952808,210,False,Decline
10866859270,230,False,Accept
10778741208,330,True,Accept
10806520102,320,True,Accept
10905770019,220,False,Decline
10962498983,280,True,Accept
10359812642,270,True,Accept
10348075426,220,False,Accept
10019708270,230,False,Accept
10872838467,340,True,Accept
10336093195,260,False,Accept
10072391007,270,True,Accept
10732832059,280,True,Accept
10021704493,230,False,Accept
10636215966,230,False,Accept
10445887977,220,False,Accept
10493612214,240,False,Accept
10671424372,240,False,Accept
10337762806,240,False,Accept
10861814745,260,False,Accept
10743492799,260,False,Accept
10859727797,260,False,Accept
10376145773,220,False,Accept
10957992776,300,True,Accept
10812857622,260,False,Accept
10845275369,250,False,Accept
10219397559,230,False,Decline
10196994016,220,False,Accept
10936167614,260,False,Accept
10975586537,290,True,Accept
10903264526,250,False,Accept
10914252980,230,False,Accept
10479117397,250,False,Decline
10328691012,230,False,Accept
10098378616,270,True,Accept
10667256262,230,False,Accept
10675080988,280,True,Accept
10069537652,230,False,Accept
10949038292,290,True,Accept
10781584475,300,True,Accept
10621710652,260,False,Accept
10482986720,280,True,Accept
10060968721,220,False,Accept
10275230679,230,False,Accept
10042000395,230,False,Accept
10207979658,300,True,Accept
10423064862,220,False,Accept
10417294061,270,True,Accept
10302104097,280,True,Accept
10210798743,280,True,Accept
10502672021,250,False,Accept
10777984714,270,True,Accept
10129359767,200,False,Accept
10009616390,210,False,Accept
10546632260,220,False,Accept
10166490476,270,True,Accept
10487104194,300,True,Accept
10629255281,270,True,Accept
10558303266,270,True,Accept
10438010993,300,True,Accept
10579478172,270,True,Accept
10429426608,210,False,Accept
10997323089,250,False,Accept
10985545937,300,True,Accept
10755668985,310,True,Accept
10621731675,280,True,Accept
10086630865,290,True,Accept
10313423493,280,True,Accept
10270936590,280,True,Accept
10131754890,280,True,Accept
10770360446,280,True,Accept
10015629326,260,False,Accept
10427898447,300,True,Accept
10688609802,300,True,Accept
10871464970,220,False,Accept
10398346839,280,True,Accept
10826466280,230,False,Accept
10474625452,230,False,Accept
10649480791,290,True,Accept
10636063662,280,True,Accept
10383660277,300,True,Accept
10611795963,300,True,Accept
10062328826,290,True,Accept
10693502821,280,True,Accept
10547444641,230,False,Accept
10148319569,260,False,Accept
10170408821,250,False,Accept
10260557283,290,True,Accept
10719737365,270,True,Accept
10034960092,280,True,Accept
10195715902,300,True,Accept
10949776800,300,True,Accept
10585644447,250,False,Accept
10199304737,280,True,Accept
10178914444,280,True,Accept
10126728667,290,True,Accept
10599649997,220,False,Accept
10588015140,210,False,Accept
10870459779,290,True,Accept
10107443313,250,False,Accept
10373758647,230,False,Accept
10359214655,240,False,Accept
10101944288,250,False,Accept
10501400571,290,True,Accept
10122170479,240,False,Accept
10725524022,250,False,Accept
10293655120,300,True,Accept
10032270382,290,True,Accept
10724827482,220,False,Decline
10754812939,230,False,Accept
10662111892,240,False,Accept
10548438452,230,False,Decline
10586703577,220,False,Decline
10197880033,210,False,Decline
10715492459,300,True,Accept
10203260125,250,False,Accept
10691540940,310,True,Accept
10942583135,240,False,Accept
10676707683,220,False,Accept
10456765998,270,True,Accept
10463764925,220,False,Accept
10514396902,290,True,Accept
10461981961,290,True,Accept
10667893034,240,False,Decline
10273913687,230,False,Accept
10842390681,290,True,Accept
10711807531,210,False,Accept
10121617335,240,False,Accept
10004080170,230,False,Accept
10401327020,300,True,Accept
10804471787,210,False,Decline
10612580634,230,False,Accept
10411640017,280,True,Accept
10504616307,260,False,Accept
10831258928,280,True,Accept
10547932367,250,False,Accept
10376617367,250,False,Decline
10326589814,280,True,Accept
10241974627,270,True,Accept
10491087943,200,False,Accept
10726811349,270,True,Accept
10400661594,300,True,Accept
10794582436,270,True,Accept
10302628078,270,True,Accept
10076437273,280,True,Accept
10415132480,250,False,Accept
10266506557,220,False,Accept
10819263789,230,False,Decline
10004795076,230,False,Accept
10001177451,280,True,Accept
10625465686,270,True,Accept
10042404383,260,False,Accept
10842098550,260,False,Accept
10479339235,260,False,Accept
10510658982,310,True,Accept
10058788912,240,False,Accept
10966504675,260,False,Accept
10009134077,260,False,Accept
10417445428,220,False,Accept
10169940496,260,False,Accept
10391237457,290,True,Accept
10644509169,250,False,Accept
10246020005,260,False,Accept
10290696893,320,True,Accept
10018660548,220,False,Accept
10627150421,300,True,Accept
10883544039,310,True,Accept
10628954420,220,False,Accept
10095932566,300,True,Accept
10659726209,210,False,Accept
10031261220,290,True,Accept
10501387325,280,True,Accept
10431437373,290,True,Accept
10079284309,220,False,Accept
10565803622,210,False,Accept
10143231214,280,True,Accept
10674899663,250,False,Decline
10262951660,250,False,Accept
10050227911,200,False,Accept
10912810367,280,True,Accept
10123361688,270,True,Accept
10279552315,220,False,Accept
10258785592,290,True,Accept
10981767477,280,True,Accept
10402833435,280,True,Accept
10598874631,240,False,Accept
10553993340,300,True,Accept
10086035620,260,False,Accept
10545673748,280,True,Accept
10659426707,280,True,Accept
10759010631,250,False,Accept
10774619225,240,False,Accept
10641856915,280,True,Decline
10643332690,290,True,Accept
10275107061,210,False,Decline
10722514412,310,True,Accept
10504829228,270,True,Decline
10859976341,290,True,Accept
10012061567,280,True,Accept
10053477311,280,True,Accept
10898601282,320,True,Accept
10848272705,270,True,Accept
10146492350,220,False,Accept
10344828566,260,False,Accept
10175042721,260,False,Accept
10103169879,250,False,Accept
10798876579,200,False,Accept
10786777618,300,True,Accept
10010821662,220,False,Decline
10333544435,290,True,Accept
10168925596,300,True,Accept
10634411951,250,False,Accept
10198103924,290,True,Accept
10604065244,280,True,Accept
10727354720,210,False,Accept
10935481763,290,True,Accept
10188332394,280,True,Accept
10062598989,330,True,Accept
10323342015,230,False,Accept
10432123626,250,False,Decline
10103469065,280,True,Accept
10589739541,250,False,Accept
10350570234,280,True,Accept
10459287903,310,True,Accept
10296344433,220,False,Accept
10407411764,270,True,Accept
10590053263,300,True,Accept
